,co_name,symbol,market,asset,co_business,cc,amplitude,pe_s_d,co_intro,exchange,mv,pb_d,ps_d,equity,industry
,南京熊猫,600775,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金宏气体,688106,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天玑科技,300245,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,朗迪集团,603726,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金通灵,300091,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,腾龙股份,603158,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,利欧股份,002131,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,奇精机械,603677,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新亚强,603155,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华联控股,000036,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中贝通信,603220,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中源协和,600645,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,丹化科技,600844,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,文投控股,600715,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,汇鸿集团,600981,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,迅游科技,300467,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新开普,300248,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天宜上佳,688033,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,长航凤凰,000520,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,星星科技,300256,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,广电网络,600831,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,设研院,300732,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,鸿远电子,603267,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,株冶集团,600961,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,威派格,603956,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,音飞储存,603066,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,全志科技,300458,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万科A,000002,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,雅克科技,002409,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,松井股份,688157,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,维科技术,600152,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华夏幸福,600340,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,三生国健,688336,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,豆神教育,300010,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,高新兴,300098,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,福成股份,600965,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,京能置业,600791,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,卓翼科技,002369,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,文灿股份,603348,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,汉宇集团,300403,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,德联集团,002666,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金枫酒业,600616,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,文科园林,002775,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏博特,603916,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金能科技,603113,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,欣龙控股,000955,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,岳阳林纸,600963,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西藏天路,600326,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,淳中科技,603516,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,久吾高科,300631,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东方日升,300118,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,碳元科技,603133,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华测导航,300627,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,德方纳米,300769,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,云海金属,002182,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东阳光,600673,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,赛特新材,688398,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海南高速,000886,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,川能动力,000155,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,纳尔股份,002825,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,聚灿光电,300708,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,博腾股份,300363,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,丝路视觉,300556,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国祯环保,300388,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金牛化工,600722,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,芭田股份,002170,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金科文化,300459,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,远望谷,002161,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,飞鹿股份,300665,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,迪威尔,688377,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,电子城,600658,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华电能源,600726,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,荣盛发展,002146,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山东高速,600350,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,铁岭新城,000809,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁波富达,600724,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST中昌,600242,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国国航,601111,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中环股份,002129,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,创意信息,300366,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国盾量子,688027,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,罗欣药业,002793,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,济南高新,600807,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中简科技,300777,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,京北方,002987,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,京沪高铁,601816,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,北京利尔,002392,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,卫士通,002268,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,ST网力,300367,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,哈空调,600202,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,锦泓集团,603518,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华扬联众,603825,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,奇正藏药,002287,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,复旦复华,600624,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中天精装,002989,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,道道全,002852,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,申科股份,002633,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北方稀土,600111,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,醋化股份,603968,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,南大环境,300864,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,山东华鹏,603021,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中金环境,300145,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,通富微电,002156,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,瑞和股份,002620,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国风塑业,000859,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,西藏城投,600773,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华昌化工,002274,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,视觉中国,000681,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,绿盟科技,300369,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST麦趣,002719,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,市北高新,600604,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,神州信息,000555,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,光迅科技,002281,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华峰测控,688200,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,酒鬼酒,000799,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华达新材,605158,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,麦迪科技,603990,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,美好置业,000667,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,久日新材,688199,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,世纪天鸿,300654,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,智光电气,002169,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,美瑞新材,300848,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,波导股份,600130,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,智莱科技,300771,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,黑芝麻,000716,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,深大通,000038,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,移远通信,603236,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,国统股份,002205,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,浙江广厦,600052,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,国光连锁,605188,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华贸物流,603128,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,信雅达,600571,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大胜达,603687,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,佳讯飞鸿,300213,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,君正集团,601216,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,濮耐股份,002225,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中山金马,300756,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST美讯,600898,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,数据港,603881,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,联赢激光,688518,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,古越龙山,600059,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,一致B,200028,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,力合科技,300800,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST奋达,002681,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华纺股份,600448,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,圆通速递,600233,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,神开股份,002278,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,星湖科技,600866,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天威视讯,002238,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,普路通,002769,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,芯能科技,603105,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天房发展,600322,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,贵州三力,603439,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,弘宇股份,002890,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,文一科技,600520,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,杭州园林,300649,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,沧州大化,600230,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,共达电声,002655,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,安车检测,300572,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,安集科技,688019,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,合纵科技,300477,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,红太阳,000525,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,雄帝科技,300546,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,湘邮科技,600476,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,诺力股份,603611,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广汽集团,601238,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海航投资,000616,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万达电影,002739,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,佳士科技,300193,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中曼石油,603619,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中通客车,000957,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,迈得医疗,688310,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,纳思达,002180,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,国芳集团,601086,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,深桑达A,000032,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新时达,002527,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,双一科技,300690,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海康威视,002415,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中水渔业,000798,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,铂科新材,300811,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,君禾股份,603617,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宝兰德,688058,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,复旦张江,688505,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,斯达半导,603290,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,铭普光磁,002902,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,博济医药,300404,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,汇源通信,000586,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,键凯科技,688356,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,永安行,603776,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,红墙股份,002809,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宁波联合,600051,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST群兴,002575,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,振东制药,300158,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,合众思壮,002383,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,皇马科技,603181,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,龙洲股份,002682,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,富临精工,300432,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST众泰,000980,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,福星股份,000926,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,京天利,300399,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,洁特生物,688026,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,天地在线,002995,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,沃施股份,300483,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,银宝山新,002786,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,新湖中宝,600208,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,佰奥智能,300836,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天源迪科,300047,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,回盛生物,300871,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,隆盛科技,300680,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,同仁堂,600085,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,仁和药业,000650,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,雅本化学,300261,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,精达股份,600577,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华域汽车,600741,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,武汉凡谷,002194,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,飞力达,300240,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金逸影视,002905,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,申昊科技,300853,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,开创国际,600097,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,普门科技,688389,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST勤上,002638,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,大唐电信,600198,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,利亚德,300296,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,兰州黄河,000929,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,东方生物,688298,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,安恒信息,688023,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,锐科激光,300747,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,派瑞股份,300831,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,奥佳华,002614,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,光大嘉宝,600622,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,联创股份,300343,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,银星能源,000862,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金晶科技,600586,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,永新光学,603297,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,方正电机,002196,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,正业科技,300410,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,龙软科技,688078,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,亚联发展,002316,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,苏美达,600710,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,宋都股份,600077,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,蓝黛传动,002765,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,联建光电,300269,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,理工光科,300557,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,奥马电器,002668,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华神科技,000790,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,瀚川智能,688022,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,森特股份,603098,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,药石科技,300725,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,三超新材,300554,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,聚杰微纤,300819,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,德展健康,000813,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,聚合顺,605166,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,歌华有线,600037,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,亚翔集成,603929,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,帝欧家居,002798,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,光韵达,300227,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,二六三,002467,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,建龙微纳,688357,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,广安爱众,600979,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,当代文体,600136,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,星网锐捷,002396,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,舒泰神,300204,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华峰超纤,300180,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,正元智慧,300645,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,奥飞数据,300738,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,万马股份,002276,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,航发动力,600893,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,安妮股份,002235,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,德林海,688069,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,京运通,601908,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,伟思医疗,688580,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,清水源,300437,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,每日互动,300766,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,百达精工,603331,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,新国都,300130,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,禾望电气,603063,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,云涌科技,688060,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,四方精创,300468,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,浙江力诺,300838,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,永悦科技,603879,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,全通教育,300359,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,建科机械,300823,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,江苏新能,603693,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,万德斯,688178,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,闽灿坤B,200512,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天奈科技,688116,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,海峡股份,002320,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,易见股份,600093,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,万业企业,600641,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,图南股份,300855,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,台基股份,300046,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,安记食品,603696,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,西安银行,600928,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,江化微,603078,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中光防雷,300414,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,创世纪,300083,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST鼎龙,002502,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,海辰药业,300584,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,老白干酒,600559,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,盛洋科技,603703,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中国通号,688009,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华资实业,600191,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,雷赛智能,002979,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,富邦股份,300387,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,凯美特气,002549,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,宝明科技,002992,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,联合光电,300691,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,汇得科技,603192,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,神马股份,600810,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,金安国纪,002636,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,龙津药业,002750,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,金陵体育,300651,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,怡球资源,601388,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,热景生物,688068,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中关村,000931,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,凯撒旅业,000796,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,赛科希德,688338,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,华仁药业,300110,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,浪莎股份,600137,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,大业股份,603278,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,英洛华,000795,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,老凤祥,600612,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST东网,002175,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,敏芯股份,688286,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,乐鑫科技,688018,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,芯朋微,688508,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,格林美,002340,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,中电兴发,002298,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,上海沿浦,605128,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,浦东金桥,600639,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,ST天龙,300029,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华帝股份,002035,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,帝尔激光,300776,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,云南旅游,002059,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,瑞松科技,688090,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,联得装备,300545,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,长久物流,603569,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,国星光电,002449,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,天富能源,600509,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,皮阿诺,002853,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,先进数通,300541,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,锋尚文化,300860,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,博汇股份,300839,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,易明医药,002826,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,智动力,300686,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,广信股份,603599,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,*ST中珠,600568,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,闽发铝业,002578,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,盛通股份,002599,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,华菱星马,600375,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,益生股份,002458,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,祥和实业,603500,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,锦旅B股,900929,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,富煌钢构,002743,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,北京文化,000802,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,*ST敦种,600354,SH,-,-,-,-,-,-,SH,-,-,-,-,-
,中粮科技,000930,SZ,-,-,-,-,-,-,SZ,-,-,-,-,-
,剑桥科技,603083,SH,-,-,-,-,-,-,SH,-,-,-,-,-
